pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Category,Class
38.438126,14.739974,11.517121,0.0,234.71086,1566.0,40.153847,8630.0,221.28206,0.0,643.0,3010.0,42.0,660.0,831.0,99.0,640.0,120.0,178.0,260.0,47.0,85.0,47.0,0.029156327,0.05272953,0.029156327,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,4.703115,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-1.raw,Malware
36.438126,14.739974,10.239227,0.0,228.86124,1449.0,39.162163,7971.0,215.43243,0.0,629.0,2818.0,40.0,673.0,661.0,92.0,596.0,113.0,162.0,231.0,44.0,80.0,44.0,0.03009576,0.054719564,0.03009576,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,119.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-10.raw,Malware
38.438126,14.739974,10.850454,0.0,231.557,1555.0,39.871796,8507.0,218.1282,0.0,643.0,2973.0,42.0,660.0,778.0,99.0,634.0,120.0,178.0,260.0,47.0,85.0,47.0,0.029356653,0.053091817,0.029356653,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,2.703115,7.427547,4.706,8.560812,0.06571007,0.00012895298,0.07796951,0.06562446,0.17267746,0.124513984,0.20828407,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-2.raw,Malware
41.561874,15.739974,10.353269,0.0,225.11174,1619.0,39.487804,8679.0,211.68292,0.0,647.0,3030.0,44.0,675.0,772.0,103.0,645.0,126.0,182.0,268.0,47.0,87.0,47.0,0.028228229,0.05225225,0.028228229,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,2.703115,7.427547,4.706,8.560812,0.062463317,0.00012895298,0.07472275,0.062377706,0.16510169,0.11910273,0.1985438,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-3.raw,Malware
40.438126,15.739974,9.987415,0.0,222.4288,1610.0,39.26829,8569.0,209.0,0.0,647.0,2993.0,44.0,675.0,727.0,103.0,642.0,126.0,182.0,268.0,46.0,86.0,46.0,0.02782819,0.05202662,0.02782819,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,1.703115,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707514,0.14554566,0.09848963,0.18004486,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-4.raw,Malware
40.561874,15.739974,10.033147,0.0,222.9288,1561.0,39.025,8380.0,209.5,0.0,645.0,2930.0,43.0,670.0,708.0,101.0,608.0,123.0,179.0,263.0,46.0,85.0,46.0,0.02876798,0.053158224,0.02876798,1.3223245,-650.59814,7.934862,0.706217,3.2939978,-0.0045715524,3.4274929,2.703115,7.427547,4.706,8.560812,0.06404894,0.00012895298,0.07630838,0.06396333,0.16880149,0.12174544,0.20330067,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-5.raw,Malware
38.438126,14.739974,10.158147,0.0,224.96727,1526.0,39.128204,8250.0,211.53847,0.0,641.0,2897.0,42.0,665.0,700.0,100.0,600.0,119.0,177.0,258.0,45.0,83.0,45.0,0.028883183,0.05327343,0.028883183,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,3.703115,8.427547,5.706,9.560812,0.087304756,0.00012895298,0.099564195,0.08721914,0.1920573,0.14500125,0.2265565,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,121.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-6.raw,Malware
36.438126,14.739974,10.293282,0.0,229.67204,1449.0,39.162163,8001.0,216.24324,0.0,628.0,2822.0,40.0,673.0,666.0,92.0,596.0,113.0,162.0,231.0,44.0,80.0,44.0,0.029931974,0.054421768,0.029931974,1.3223245,-650.59814,7.934862,0.706217,5.706002,-0.0045715524,6.427493,6.296885,10.427547,7.706,11.560812,0.13381638,0.00012895298,0.14607581,0.13373077,0.23856893,0.19151288,0.2730681,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,119.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-7.raw,Malware
36.438126,14.739974,10.293282,0.0,229.59097,1449.0,39.162163,7998.0,216.16216,0.0,631.0,2822.0,40.0,673.0,668.0,92.0,596.0,113.0,163.0,231.0,44.0,80.0,44.0,0.030013643,0.054570258,0.030013643,1.3223245,-650.59814,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,0.703115,5.427547,2.7059999,6.5608125,0.020597288,0.00012895298,0.032856725,0.020511677,0.13758974,0.08441374,0.17820887,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,119.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-8.raw,Malware
36.438126,14.739974,10.40139,0.0,229.69908,1449.0,39.162163,8002.0,216.27026,0.0,631.0,2828.0,40.0,673.0,672.0,92.0,596.0,113.0,162.0,231.0,44.0,80.0,44.0,0.030075189,0.05468216,0.030075189,1.3223245,-650.59814,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,0.703115,5.427547,2.7059999,6.5608125,0.020597288,0.00012895298,0.032856725,0.020511677,0.13758974,0.08441374,0.17820887,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,119.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-9.raw,Malware
32.438126,12.739974,12.309662,0.0,202.82275,1194.0,36.18182,6250.0,189.39394,0.0,565.0,1942.0,34.0,432.0,668.0,84.0,410.0,95.0,90.0,187.0,35.0,67.0,35.0,0.02850163,0.054560263,0.02850163,0.32232407,-651.598,1.9348619,0.706217,1.7060022,-0.0045715524,2.4274926,1.703115,6.427547,4.294,6.5608125,0.051424358,0.00012895298,0.06368379,0.051338743,0.17743936,0.10881935,0.19399835,137.0,385.0,219.80453,26.017136,23.0,114.0,0.0,116.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-1.raw,Malware
36.438126,13.739974,10.239227,0.0,225.26665,1456.0,39.351353,7838.0,211.83784,0.0,614.0,2787.0,40.0,657.0,635.0,91.0,546.0,113.0,153.0,235.0,41.0,77.0,41.0,0.027406417,0.05147059,0.027406417,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.1291335,138.0,395.0,220.80453,26.017136,24.0,116.0,0.0,120.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-10.raw,Malware
32.438126,12.739974,12.370268,0.0,203.247,1194.0,36.18182,6264.0,189.81818,0.0,568.0,1949.0,34.0,434.0,669.0,84.0,410.0,95.0,90.0,187.0,36.0,68.0,36.0,0.029292107,0.055329535,0.029292107,0.32232407,-651.598,1.9348619,0.706217,0.2939978,-0.0045715524,0.42749274,0.296885,4.427547,2.2940001,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.12722291,0.06607243,0.1455135,137.0,392.0,219.80453,26.017136,23.0,114.0,0.0,116.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-2.raw,Malware
32.438126,12.739974,10.49148,0.0,194.12578,1196.0,36.242424,5963.0,180.69698,0.0,557.0,1875.0,34.0,440.0,548.0,84.0,410.0,95.0,90.0,187.0,36.0,68.0,36.0,0.029244518,0.055239644,0.029244518,0.32232407,655.598,1.9348619,0.706217,0.2939978,-0.0045715524,0.42749274,-0.296885,4.427547,2.2940001,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.12722291,0.06607243,0.1455135,137.0,392.0,219.80453,26.017136,23.0,114.0,0.0,116.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-3.raw,Malware
32.438126,12.739974,10.279359,0.0,193.00456,1196.0,36.242424,5926.0,179.57576,0.0,556.0,1861.0,34.0,440.0,528.0,84.0,410.0,95.0,90.0,187.0,36.0,68.0,36.0,0.029244518,0.055239644,0.029244518,0.32232407,655.598,1.9348619,0.706217,0.2939978,-0.0045715524,0.42749274,-0.296885,4.427547,2.2940001,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.12722291,0.06607243,0.1455135,137.0,390.0,219.80453,26.017136,23.0,114.0,0.0,116.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-4.raw,Malware
32.438126,12.739974,10.824813,0.0,203.79245,1247.0,37.78788,6282.0,190.36363,0.0,564.0,2042.0,34.0,457.0,576.0,84.0,427.0,95.0,93.0,191.0,38.0,70.0,38.0,0.029595016,0.054517135,0.029595016,0.32232407,655.598,1.9348619,0.706217,0.2939978,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.12722291,0.06607243,0.1455135,137.0,383.0,218.80453,26.017136,21.0,110.0,0.0,115.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-5.raw,Malware
34.438126,12.739974,10.529575,0.0,199.3431,1298.0,37.085712,6507.0,185.91429,0.0,571.0,2102.0,36.0,470.0,592.0,88.0,457.0,103.0,94.0,195.0,38.0,72.0,38.0,0.02846442,0.053932585,0.02846442,0.32232407,-651.598,1.9348619,0.706217,0.2939978,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.12029649,0.05167649,0.1368555,138.0,383.0,218.80453,26.017136,21.0,110.0,0.0,117.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-6.raw,Malware
35.561874,12.739974,10.61529,0.0,213.00023,1330.0,38.0,6985.0,199.57143,0.0,585.0,2386.0,37.0,541.0,599.0,87.0,480.0,105.0,113.0,210.0,39.0,73.0,39.0,0.028508771,0.053362574,0.028508771,0.32232407,655.598,1.9348619,0.706217,1.2939978,-0.0045715524,1.4274927,0.703115,5.427547,3.2940001,6.5608125,0.022059275,0.00012895298,0.034318715,0.021973666,0.14489967,0.0887997,0.1884428,138.0,394.0,220.80453,26.017136,24.0,116.0,0.0,118.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-7.raw,Malware
34.438126,12.739974,10.501003,0.0,217.48595,1347.0,38.485714,7142.0,204.05714,0.0,585.0,2471.0,37.0,579.0,599.0,87.0,501.0,105.0,114.0,215.0,38.0,72.0,38.0,0.027456647,0.05202312,0.027456647,0.32232407,655.598,1.9348619,0.706217,0.2939978,-0.0045715524,0.42749274,-0.296885,4.427547,2.2940001,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.12029649,0.062609226,0.16542692,138.0,395.0,221.80453,26.017136,24.0,116.0,0.0,118.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-8.raw,Malware
36.438126,13.739974,10.347336,0.0,221.37476,1423.0,38.45946,7694.0,207.94595,0.0,614.0,2743.0,40.0,630.0,640.0,91.0,517.0,112.0,145.0,225.0,42.0,80.0,42.0,0.028688526,0.05464481,0.028688526,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.1291335,138.0,395.0,220.80453,26.017136,24.0,116.0,0.0,120.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-9.raw,Malware
41.438126,15.739974,10.896242,0.0,222.02405,1613.0,38.404762,8761.0,208.59525,0.0,667.0,3043.0,45.0,680.0,839.0,105.0,648.0,120.0,177.0,262.0,48.0,89.0,48.0,0.028915662,0.053614456,0.028915662,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10124888,0.053085417,0.1368555,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-1.raw,Malware
36.438126,14.739974,10.266254,0.0,228.4288,1445.0,39.054054,7955.0,215.0,0.0,626.0,2811.0,40.0,673.0,664.0,92.0,594.0,113.0,162.0,230.0,42.0,78.0,42.0,0.02878684,0.053461276,0.02878684,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,119.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-10.raw,Malware
41.438126,15.739974,10.348622,0.0,219.30975,1602.0,38.142857,8647.0,205.88095,0.0,667.0,3008.0,45.0,680.0,793.0,105.0,642.0,120.0,177.0,262.0,48.0,89.0,48.0,0.02910855,0.053972103,0.02910855,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10124888,0.053085417,0.1368555,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-2.raw,Malware
43.438126,16.739973,9.726329,0.0,212.9288,1665.0,37.840908,8778.0,199.5,0.0,670.0,3051.0,47.0,694.0,768.0,109.0,651.0,126.0,181.0,270.0,47.0,90.0,47.0,0.027469316,0.05260082,0.027469316,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,138.0,389.0,220.80453,25.982864,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-3.raw,Malware
43.438126,16.739973,9.29451,0.0,206.81517,1608.0,36.545456,8510.0,197.90698,0.0,667.0,2970.0,46.0,689.0,719.0,107.0,614.0,123.0,178.0,265.0,46.0,88.0,46.0,0.027845036,0.053268764,0.027845036,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,1.4274927,-0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.029268207,-0.0058041126,0.119647145,0.050920915,0.15308926,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-4.raw,Malware
42.438126,16.739973,9.437216,0.0,211.01021,1607.0,37.372093,8496.0,197.58139,0.0,666.0,2963.0,46.0,689.0,713.0,107.0,614.0,123.0,178.0,265.0,46.0,88.0,46.0,0.027895695,0.053365678,0.027895695,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09903404,0.051978,0.13353324,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-5.raw,Malware
41.438126,15.739974,9.610527,0.0,213.6669,1575.0,37.5,8410.0,200.2381,0.0,664.0,2935.0,45.0,707.0,704.0,106.0,610.0,119.0,176.0,260.0,45.0,86.0,45.0,0.02793296,0.053382993,0.02793296,1.3223245,656.5981,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,0.703115,5.427547,2.7059999,6.5608125,0.017537313,0.00012895298,0.029796747,0.017451704,0.12228985,0.07523381,0.15678905,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,121.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-6.raw,Malware
