pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Category,Class
38.77525,14.739974,11.517121,0.0,234.71086,1566.0,40.153847,8630.0,221.28206,0.0,643.0,3010.0,42.0,660.0,831.0,99.0,640.0,120.0,178.0,260.0,47.0,85.0,47.0,0.029156327,0.05272953,0.029156327,1.322326,-650.5984,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,4.7031155,9.4275465,6.7060003,10.560813,0.10791786,0.00012895298,0.12017729,0.10783225,0.21055624,0.16455728,0.24399836,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-1.raw,Malware
36.662876,14.739974,10.239227,0.0,228.86125,1449.0,39.162163,7971.0,215.43243,0.0,629.0,2818.0,40.0,673.0,661.0,92.0,596.0,113.0,162.0,231.0,44.0,80.0,44.0,0.03009576,0.054719564,0.03009576,1.322326,-650.5984,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,119.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-10.raw,Malware
38.662876,14.739974,10.850454,0.0,231.55702,1555.0,39.871796,8507.0,218.1282,0.0,643.0,2973.0,42.0,660.0,778.0,99.0,634.0,120.0,178.0,260.0,47.0,85.0,47.0,0.029356653,0.053091817,0.029356653,1.322326,-650.5984,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,2.7031152,7.427547,4.706,8.560812,0.065710075,0.00012895298,0.0779695,0.06562447,0.17267744,0.12451398,0.20828407,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-2.raw,Malware
40.887627,15.739974,10.353269,0.0,225.11174,1619.0,39.487804,8679.0,211.68292,0.0,647.0,3030.0,44.0,675.0,772.0,103.0,645.0,126.0,182.0,268.0,47.0,87.0,47.0,0.028228229,0.05225225,0.028228229,1.322326,-650.5984,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,2.7031152,7.427547,4.706,8.560812,0.06246332,0.00012895298,0.07472275,0.06237771,0.16510169,0.11910273,0.1985438,138.0,389.0,220.80453,26.013708,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-3.raw,Malware
40.662876,15.739974,9.987414,0.0,222.4288,1610.0,39.26829,8569.0,209.0,0.0,647.0,2993.0,44.0,675.0,727.0,103.0,642.0,126.0,182.0,268.0,46.0,86.0,46.0,0.02782819,0.05202662,0.02782819,1.322326,-650.5984,7.93487,0.7062172,1.7060022,-0.0045715524,2.4274929,1.703115,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707517,0.14554566,0.09848963,0.18004486,138.0,389.0,220.80453,26.01028,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-4.raw,Malware
40.112373,15.739974,10.033147,0.0,222.9288,1561.0,39.025,8380.0,209.5,0.0,645.0,2930.0,43.0,670.0,708.0,101.0,608.0,123.0,179.0,263.0,46.0,85.0,46.0,0.02876798,0.053158224,0.02876798,1.322326,-650.5984,7.93487,0.7062172,2.764802,-0.0045715524,3.4274929,2.7031152,7.427547,4.706,8.560812,0.064048946,0.00012895298,0.07630837,0.06396333,0.16880147,0.12174543,0.20330068,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-5.raw,Malware
38.5505,14.739974,10.158147,0.0,224.96727,1526.0,39.128204,8250.0,211.53847,0.0,641.0,2897.0,42.0,665.0,700.0,100.0,600.0,119.0,177.0,258.0,45.0,83.0,45.0,0.028883183,0.05327343,0.028883183,1.322326,-650.5984,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,3.7031155,8.4275465,5.706,9.560813,0.087304756,0.00012895298,0.09956419,0.08721915,0.19205728,0.14500125,0.2265565,138.0,389.0,220.80453,26.013708,24.0,116.0,0.0,121.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-6.raw,Malware
37.0,14.739974,10.293282,0.0,229.67206,1449.0,39.162163,8001.0,216.24324,0.0,628.0,2822.0,40.0,673.0,666.0,92.0,596.0,113.0,162.0,231.0,44.0,80.0,44.0,0.029931974,0.054421768,0.029931974,1.322326,-650.5984,7.93487,0.7062172,5.706002,-0.0045715524,6.4274926,5.881246,10.4275465,7.706,11.560813,0.13381639,0.00012895298,0.14607581,0.13373078,0.23856892,0.19151287,0.27306813,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,119.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-7.raw,Malware
36.662876,14.739974,10.293282,0.0,229.59097,1449.0,39.162163,7998.0,216.16216,0.0,631.0,2822.0,40.0,673.0,668.0,92.0,596.0,113.0,163.0,231.0,44.0,80.0,44.0,0.030013643,0.054570258,0.030013643,1.322326,-650.5984,7.93487,0.7062172,0.7060025,-0.0045715524,1.4274929,0.70311534,5.427547,2.706,6.560813,0.020597292,0.00012895298,0.03285672,0.020511681,0.13758974,0.08441374,0.17820887,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,119.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-8.raw,Malware
36.662876,14.739974,10.40139,0.0,229.69908,1449.0,39.162163,8002.0,216.27026,0.0,631.0,2828.0,40.0,673.0,672.0,92.0,596.0,113.0,162.0,231.0,44.0,80.0,44.0,0.030075189,0.05468216,0.030075189,1.322326,-650.5984,7.93487,0.7062172,0.7060025,-0.0045715524,1.4274929,0.70311534,5.427547,2.706,6.560813,0.020597292,0.00012895298,0.03285672,0.020511681,0.13758974,0.08441374,0.17820887,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,119.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-9.raw,Malware
32.438126,12.739974,12.309662,0.0,202.82274,1194.0,36.18182,6250.0,189.39394,0.0,565.0,1942.0,34.0,432.0,668.0,84.0,410.0,95.0,90.0,187.0,35.0,67.0,35.0,0.02850163,0.054560263,0.02850163,0.32232597,-520.8788,1.9348733,0.7062172,1.7060022,-0.0045715524,2.4274929,1.703115,6.427547,3.8823998,6.560813,0.051424354,0.00012895298,0.06368379,0.051338743,0.17743935,0.1186588,0.19399835,137.0,385.0,219.80453,26.017136,23.0,114.0,0.0,116.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-1.raw,Malware
36.438126,13.739974,10.239227,0.0,225.26665,1456.0,39.351353,7838.0,211.83784,0.0,614.0,2787.0,40.0,657.0,635.0,91.0,546.0,113.0,153.0,235.0,41.0,77.0,41.0,0.027406417,0.05147059,0.027406417,1.322326,-650.5984,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.7060001,4.560813,-0.003431098,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.1291335,138.0,395.0,220.80453,26.017136,24.0,116.0,0.0,120.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-10.raw,Malware
32.887623,12.739974,12.370268,0.0,203.24698,1194.0,36.18182,6264.0,189.81818,0.0,568.0,1949.0,34.0,434.0,669.0,84.0,410.0,95.0,90.0,187.0,36.0,68.0,36.0,0.029292107,0.055329535,0.029292107,0.32232597,394.15887,1.9348733,0.7062172,0.29399744,-0.0045715524,0.42749238,-0.118753895,4.4275465,2.1176,4.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.1272229,0.06607242,0.1455135,137.0,392.0,219.80453,26.017136,23.0,114.0,0.0,116.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-2.raw,Malware
32.5505,12.739974,10.49148,0.0,194.12576,1196.0,36.242424,5963.0,180.69698,0.0,557.0,1875.0,34.0,440.0,548.0,84.0,410.0,95.0,90.0,187.0,36.0,68.0,36.0,0.029244518,0.055239644,0.029244518,0.32232597,655.5981,1.9348733,0.7062172,0.29399744,-0.0045715524,0.42749238,-0.29688478,4.4275465,2.1764,4.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.1272229,0.06607242,0.1455135,137.0,392.0,219.80453,26.017136,23.0,114.0,0.0,116.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-3.raw,Malware
32.438126,12.739974,10.279359,0.0,193.00456,1196.0,36.242424,5926.0,179.57576,0.0,556.0,1861.0,34.0,440.0,528.0,84.0,410.0,95.0,90.0,187.0,36.0,68.0,36.0,0.029244518,0.055239644,0.029244518,0.32232597,655.5981,1.9348733,0.7062172,0.23519793,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.8824,4.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.1272229,0.06607242,0.1455135,137.0,390.0,219.80453,26.017136,23.0,114.0,0.0,116.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-4.raw,Malware
32.438126,12.739974,10.824813,0.0,203.79243,1247.0,37.78788,6282.0,190.36363,0.0,564.0,2042.0,34.0,457.0,576.0,84.0,427.0,95.0,93.0,191.0,38.0,70.0,38.0,0.029595016,0.054517135,0.029595016,0.32232597,655.5981,1.9348733,0.7062172,0.11759903,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.1272229,0.06607242,0.1455135,137.0,383.0,218.80453,26.017136,21.0,110.0,0.0,115.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-5.raw,Malware
34.438126,12.739974,10.529575,0.0,199.34308,1298.0,37.085712,6507.0,185.91429,0.0,571.0,2102.0,36.0,470.0,592.0,88.0,457.0,103.0,94.0,195.0,38.0,72.0,38.0,0.02846442,0.053932585,0.02846442,0.32232597,263.43927,1.9348733,0.7062172,0.29399744,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.12029649,0.0593294,0.1368555,138.0,383.0,218.80453,26.017136,21.0,110.0,0.0,117.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-6.raw,Malware
35.112373,12.739974,10.615289,0.0,213.00023,1330.0,38.0,6985.0,199.57143,0.0,585.0,2386.0,37.0,541.0,599.0,87.0,480.0,105.0,113.0,210.0,39.0,73.0,39.0,0.028508771,0.053362574,0.028508771,0.32232597,132.71967,1.9348733,0.7062172,1.1763986,-0.0045715524,1.4274929,0.70311534,5.427547,2.8824,6.560813,0.02205928,0.00012895298,0.03431871,0.02197367,0.14489967,0.0887997,0.1884428,138.0,394.0,220.80453,26.017136,24.0,116.0,0.0,118.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-7.raw,Malware
34.77525,12.739974,10.501003,0.0,217.48595,1347.0,38.485714,7142.0,204.05714,0.0,585.0,2471.0,37.0,579.0,599.0,87.0,501.0,105.0,114.0,215.0,38.0,72.0,38.0,0.027456647,0.05202312,0.027456647,0.32232597,394.15887,1.9348733,0.7062172,0.11759903,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.8824,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.12029649,0.06260922,0.16542692,138.0,395.0,221.80453,26.013708,24.0,116.0,0.0,118.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-8.raw,Malware
36.438126,13.739974,10.347336,0.0,221.37476,1423.0,38.45946,7694.0,207.94595,0.0,614.0,2743.0,40.0,630.0,640.0,91.0,517.0,112.0,145.0,225.0,42.0,80.0,42.0,0.028688526,0.05464481,0.028688526,1.322326,2.9999998,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.7060001,4.560813,-0.0022874004,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.1291335,138.0,395.0,220.80453,26.017136,24.0,116.0,0.0,120.0,87.67117,-0.0022875746,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-9.raw,Malware
41.438126,15.739974,10.896241,0.0,222.02405,1613.0,38.404762,8761.0,208.59525,0.0,667.0,3043.0,45.0,680.0,839.0,105.0,648.0,120.0,177.0,262.0,48.0,89.0,48.0,0.028915662,0.053614456,0.028915662,1.322326,-127.71973,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.101248875,0.053085413,0.1368555,138.0,389.0,220.80453,26.006853,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-1.raw,Malware
36.5505,14.739974,10.266254,0.0,228.42882,1445.0,39.054054,7955.0,215.0,0.0,626.0,2811.0,40.0,673.0,664.0,92.0,594.0,113.0,162.0,230.0,42.0,78.0,42.0,0.02878684,0.053461276,0.02878684,1.322326,-650.5984,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,138.0,389.0,220.80453,26.01028,24.0,116.0,0.0,119.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-10.raw,Malware
41.438126,15.739974,10.348622,0.0,219.30975,1602.0,38.142857,8647.0,205.88095,0.0,667.0,3008.0,45.0,680.0,793.0,105.0,642.0,120.0,177.0,262.0,48.0,89.0,48.0,0.02910855,0.053972103,0.02910855,1.322326,-127.71973,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.101248875,0.053085413,0.1368555,138.0,389.0,220.80453,26.013708,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-2.raw,Malware
43.438126,16.739973,9.726328,0.0,212.9288,1665.0,37.840908,8778.0,199.5,0.0,670.0,3051.0,47.0,694.0,768.0,109.0,651.0,126.0,181.0,270.0,47.0,90.0,47.0,0.027469316,0.05260082,0.027469316,1.322326,-519.8788,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,138.0,389.0,220.80453,25.982864,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-3.raw,Malware
43.438126,16.739973,9.29451,0.0,206.81516,1608.0,36.545456,8510.0,197.90698,0.0,667.0,2970.0,46.0,689.0,719.0,107.0,614.0,123.0,178.0,265.0,46.0,88.0,46.0,0.027845036,0.053268764,0.027845036,1.322326,-519.8788,7.93487,0.7062172,-0.29399762,-0.0045715524,1.4274929,-0.29688478,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.029268201,-0.005804109,0.119647145,0.050920907,0.15308927,138.0,389.0,220.80453,26.017136,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-4.raw,Malware
42.438126,16.739973,9.437216,0.0,211.0102,1607.0,37.372093,8496.0,197.58139,0.0,666.0,2963.0,46.0,689.0,713.0,107.0,614.0,123.0,178.0,265.0,46.0,88.0,46.0,0.027895695,0.053365678,0.027895695,1.322326,-519.8788,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,-0.29688478,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.09903403,0.051977992,0.13353324,138.0,389.0,220.80453,26.0,24.0,116.0,0.0,122.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-5.raw,Malware
41.438126,15.739974,9.610527,0.0,213.66689,1575.0,37.5,8410.0,200.2381,0.0,664.0,2935.0,45.0,707.0,704.0,106.0,610.0,119.0,176.0,260.0,45.0,86.0,45.0,0.02793296,0.053382993,0.02793296,1.322326,133.71967,7.93487,0.7062172,0.7060025,-0.0045715524,1.4274929,0.70311534,5.427547,2.706,6.560813,0.017537316,0.00012895298,0.029796742,0.01745171,0.12228985,0.0752338,0.15678905,138.0,389.0,220.80453,26.006853,24.0,116.0,0.0,121.0,86.67117,-0.0022875746,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-6.raw,Malware
