pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Category
36.15719,14.609961,10.453436,0.0,235.4405,1495.4517,38.2262,8834.702,241.955,0.0,-4.098484,2936.8433,39.212467,645.5869,705.6835,93.50007,608.2659,115.23646,184.69893,240.9693,44.811455,81.21831,44.81123,0.027419271,0.054878388,0.027418833,0.48348644,-977.3971,2.902292,0.5593254,-0.4409965,-0.006857329,0.64123905,-0.44532752,4.6413207,2.4410005,5.3412185,-0.008577751,0.00019342946,0.009811404,-0.008706166,0.11712428,0.062253606,0.1531597,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,119.422104,86.50676,-0.0034313619,8.0,Spyware-180solutions-0bff46578b5d84c060258b7af65942b2142d0a9a75b65d3a69ea1eb5de0a308f-9.raw
37.84281,14.609961,10.23722,0.0,234.54861,1494.4517,38.199173,8801.702,241.06311,0.0,1255.0985,2929.843,39.212467,642.5869,694.6835,93.50007,581.7341,115.23646,182.69891,240.9693,45.811455,82.21831,45.81123,0.028144602,0.055637542,0.028144164,0.48348644,-977.3971,2.902292,0.5593254,0.55900335,-0.006857329,1.641239,1.4453275,5.6413207,2.5589995,6.3412185,0.017738037,0.00019342946,0.03612719,0.01760962,0.14059512,0.087146915,0.17520805,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,118.422104,86.50676,-0.0034313619,8.0,Ransomware-Maze-698a02fabce2df9843f0ddeb0c990d2a12145b737de9e04e51ae711667e181fe-8.raw
45.15719,17.60996,9.454611,0.0,219.8606,1808.4517,37.38425,10055.702,226.37509,0.0,71.90152,3299.8433,48.212467,767.5869,813.6835,115.50007,659.2659,127.23646,235.69893,297.9693,59.811455,105.21831,59.81123,0.030318813,0.055212937,0.030318376,4.483486,1019.39716,26.90229,0.9593254,0.55900335,-0.006857329,1.641239,0.5546725,5.6413207,2.5589995,6.3412185,0.029854348,0.00019342946,0.031088,0.012570427,0.11539915,0.07202934,0.13993369,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,121.422104,86.50676,-0.0034313619,8.0,Trojan-Emotet-1b81fc96eb1d63b7dae849f186ed3f9536bdaa1b14d84148f910796c2541ff53-6.raw
44.84281,17.60996,9.782674,0.0,218.07503,1706.4517,38.51397,9577.702,224.58952,0.0,1302.0985,3126.843,46.212467,681.5869,792.6835,111.50007,629.7341,130.23645,167.30109,278.9693,59.811455,103.21831,59.81123,0.032122493,0.057266176,0.032122057,0.48348644,-977.3971,2.902292,0.5593254,0.55900335,-0.006857329,1.641239,0.5546725,5.6413207,2.5589995,6.3412185,0.01364447,0.00019342946,0.032033626,0.013516053,0.12012728,0.05846712,0.14655308,137.97124,389.66846,220.7068,25.974297,24.228733,116.22824,0.0,121.422104,85.50676,-0.0034313619,8.0,Spyware-Transponder-0d5382e606298784d20381da2c224da5f66659186cb3e65dfba025502c88e730-5.raw
36.15719,14.609961,10.453436,0.0,236.06213,1498.4517,40.01704,8857.702,242.57661,0.0,-2.0984838,2946.843,39.212467,650.5869,703.6835,93.50007,581.7341,115.23646,183.69891,241.9693,46.811455,83.21831,46.81123,0.028727336,0.05322843,0.028726898,0.48348644,-977.3971,2.902292,0.5593254,-0.4409965,-0.006857329,0.64123905,-0.44532752,4.6413207,1.5589995,5.3412185,-0.008577751,0.00019342946,0.009811404,-0.008706166,0.11712428,0.062253606,0.1531597,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,119.422104,85.50676,-0.0034313619,8.0,Ransomware-Maze-7a6ecc67f61b1bd431ffcc84c0a5f790893148a5af3ec3285e60e7ae66bcaeeb-10.raw
36.15719,14.609961,10.399382,0.0,234.84592,1495.4517,38.2262,8812.702,241.3604,0.0,-6.098484,2929.843,39.212467,645.5869,696.6835,93.50007,579.7341,115.23646,183.69891,240.9693,45.811455,82.21831,45.81123,0.028104203,0.05556332,0.028103765,0.48348644,-977.3971,2.902292,0.5593254,-0.4409965,-0.006857329,0.64123905,-0.44532752,4.6413207,1.5589995,5.3412185,-0.008577751,0.00019342946,0.009811404,-0.008706166,0.11712428,0.062253606,0.1531597,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,119.422104,86.50676,-0.0034313619,8.0,Trojan-Reconyc-0821a59c4f777494a7261683e3d872e0-9.raw
39.15719,15.609961,9.78722,0.0,224.86821,1569.4517,37.14512,9057.702,231.3827,0.0,18.901455,2993.843,42.212467,675.5869,708.6835,99.50007,618.2659,118.23646,187.69893,243.9693,47.811455,87.21831,47.81123,0.027929962,0.056105647,0.027929524,0.48348644,-977.3971,2.902292,0.5593254,1.5590034,-0.006857329,2.6412392,1.5546726,6.6413207,3.5589995,7.3412185,0.039041296,0.00019342946,0.057430454,0.038912877,0.15187332,0.10343765,0.18147372,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,119.422104,85.50676,-0.0034313619,8.0,Ransomware-Conti-0dd18b55b3bf093f1a2892b99f7cfa547812619b01e1b6e9b966e91e488af184-8.raw
40.15719,15.609961,10.407951,0.0,231.09444,1670.4517,38.681705,9517.702,237.60892,0.0,17.901516,3135.8433,43.212467,651.5869,798.6835,104.50007,657.2659,128.23645,203.69891,277.9693,48.811455,89.21831,48.81123,0.02626319,0.05307438,0.026262755,0.48348644,-977.3971,2.902292,0.5593254,4.5590034,-0.006857329,5.641239,4.5546727,9.64132,6.559,10.341219,0.1001179,0.00019342946,0.11850705,0.09998948,0.20466836,0.16037346,0.23012796,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,123.422104,85.50676,-0.0034313619,8.0,Spyware-TIBS-e865eef04b59aea48696726fd7a9765948b63bd071409e87ad27098c0eff95e8-3.raw
41.84281,16.60996,10.066488,0.0,229.1432,1670.4517,38.681705,9437.702,235.6577,0.0,1283.0985,3096.843,43.212467,716.4131,756.6835,105.50007,641.2659,128.23645,201.69893,278.9693,50.811455,90.21831,50.81123,0.027567811,0.05386337,0.027567372,1.4834859,-915.397,8.902292,0.5593254,1.4409966,-0.006857329,1.641239,1.4453275,5.6413207,3.4410005,6.3412185,0.015231771,0.00019342946,0.033620927,0.015103356,0.1280638,0.079628125,0.1576642,137.97124,389.66846,220.7068,25.974297,24.228733,116.22824,0.0,122.422104,85.50676,-0.0034313619,8.0,Spyware-TIBS-a8a73e3006771393e65381a80da7a70bfcea6c9ff2e29617dd88f7a2e44c73d9-5.raw
42.15719,16.60996,10.0744295,0.0,188.29865,1708.4517,37.726517,9832.702,240.08627,0.0,231.90152,3126.843,44.212467,665.5869,802.6835,107.50007,676.2659,131.23645,166.30109,294.9693,48.811455,90.21831,48.81123,0.025679175,0.049662605,0.025678737,58.483482,17578.602,350.90228,11.759326,1.4409966,-0.006857329,2.6412392,0.5546725,6.6413207,2.5589995,7.3412185,0.014149521,0.00019342946,0.05526595,0.014021103,0.14537981,0.07638137,0.17281571,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,122.422104,85.50676,-0.0034313619,8.0,Spyware-Transponder-0f8316eda7466bc010197e89a21f851c8f5498983ed96d2f600c94235ca3009b-4.raw
41.15719,15.609961,10.427696,0.0,294.90512,1659.4517,39.188213,12408.702,301.41962,0.0,2902.9016,3148.843,45.787533,654.5869,829.6835,106.50007,627.7341,122.23646,154.30109,271.9693,50.811455,92.21831,50.81123,0.027620161,0.0522578,0.027619723,0.48348644,-977.3971,2.902292,0.5593254,0.44099668,-0.006857329,0.64123905,-0.44532752,4.6413207,2.4410005,5.3412185,-0.008577751,0.00019342946,0.009811404,-0.008706166,0.10425427,0.0394195,0.13385467,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,122.422104,85.50676,-0.0034313619,8.0,Ransomware-Shade-4b1ab9178335e76d21ed426ee0fc4e4d595c1ce48f673ddb1549f5c3a300557f-2.raw
40.15719,15.609961,10.115269,0.0,229.11882,1662.4517,38.486584,9436.702,235.63332,0.0,18.901455,3115.8433,43.212467,647.5869,766.6835,104.50007,654.2659,128.23645,203.69891,277.9693,48.811455,89.21831,48.81123,0.026429925,0.053386096,0.026429487,0.48348644,-977.3971,2.902292,0.5593254,3.5590034,-0.006857329,4.641239,3.5546727,8.641321,5.5589995,9.341218,0.08031114,0.00019342946,0.09870029,0.08018272,0.18679395,0.14153288,0.21321975,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,123.422104,85.50676,-0.0034313619,8.0,Trojan-Refroso-11efbb3a3c888fbd396ce7547d3db1d1-4.raw
43.15719,16.60996,10.214493,0.0,223.48412,1732.4517,39.10488,9815.702,229.99861,0.0,34.901516,3225.8433,46.212467,694.5869,842.6835,110.50007,648.7341,131.23645,211.69893,283.9693,50.811455,94.21831,50.81123,0.026397813,0.051147427,0.026397374,0.48348644,-977.3971,2.902292,0.5593254,-0.4409965,-0.006857329,0.64123905,-0.44532752,4.6413207,1.5589995,5.3412185,-0.008577751,0.00019342946,0.009811404,-0.008706166,0.099925265,0.053654097,0.12736116,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,122.422104,86.50676,-0.0034313619,8.0,Spyware-180solutions-0b2be269a92c116e8457cd569c12351f5655978a3a90e33feda7f6f138d9d6ab-2.raw
38.15719,14.609961,10.903887,0.0,237.73296,1602.4517,40.675392,9354.702,244.24744,0.0,8.901516,3089.8433,41.212467,636.5869,808.6835,100.50007,619.7341,122.23646,198.69893,270.9693,51.811455,90.21831,51.81123,0.029258018,0.052887306,0.02925758,0.48348644,-977.3971,2.902292,0.5593254,2.5590034,-0.006857329,3.6412392,2.5546725,7.6413207,4.5589995,8.341219,0.06285082,0.00019342946,0.081239976,0.0627224,0.17568284,0.12724717,0.20528324,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,122.422104,86.50676,-0.0034313619,8.0,Trojan-Zeus-1e268628cb68557ce923d7a9011dec0d8a56d59c791da278a977d5e9e52e4a9d-2.raw
42.15719,16.60996,9.67908,0.0,222.25949,1698.4517,37.493958,9559.702,228.77397,0.0,34.901516,3140.8433,45.212467,688.5869,767.6835,108.50007,641.2659,128.23645,203.69891,281.9693,50.811455,93.21831,50.81123,0.02707133,0.051832236,0.027070893,0.48348644,-977.3971,2.902292,0.5593254,-0.4409965,-0.006857329,0.64123905,-0.44532752,4.6413207,1.5589995,5.3412185,-0.008577751,0.00019342946,0.009811404,-0.008706166,0.10203943,0.05471118,0.13053241,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,122.422104,85.50676,-0.0034313619,8.0,Spyware-180solutions-0a8d52ca100b6a18aa54fd1918970b62d7cdc326480d3254cddb830ddeaaa6f0-5.raw
45.84281,18.60996,9.770553,0.0,215.85432,1727.4517,36.43401,9675.702,222.3688,0.0,1306.0985,3150.8433,47.212467,727.4131,805.6835,112.50007,658.2659,134.23645,169.30107,283.9693,60.811455,105.21831,60.81123,0.032120124,0.057403743,0.032119684,0.48348644,-977.3971,2.902292,0.5593254,-0.4409965,-0.006857329,0.64123905,-0.44532752,4.6413207,1.5589995,5.3412185,-0.008577751,0.00019342946,0.009811404,-0.008706166,0.09790506,0.036244895,0.12433086,137.97124,389.66846,220.7068,25.974297,24.228733,116.22824,0.0,122.422104,86.50676,-0.0034313619,8.0,Spyware-Gator-1a4abcda62741c4e2efd22dcc55cd5206e0cc8832cf448550199e28db072e4b5-4.raw
41.15719,15.609961,9.380077,0.0,216.8337,1587.4517,37.473927,9130.702,228.16989,0.0,1288.0985,3014.843,43.212467,663.5869,722.6835,105.50007,587.7341,118.23646,199.69893,261.9693,50.811455,91.21831,50.81123,0.029244881,0.05463295,0.029244443,0.48348644,983.39716,2.902292,0.5593254,2.5590034,-0.006857329,4.641239,2.5546725,8.641321,4.5589995,9.341218,0.058088917,0.00019342946,0.09870029,0.0579605,0.18679395,0.11931066,0.21321975,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,119.422104,86.50676,-0.0034313619,8.0,Trojan-Reconyc-7d7410ff778a90c81c717a55559c0f50-6.raw
40.84281,15.609961,10.012219,0.0,228.4432,1606.4517,38.07012,9200.702,234.9577,0.0,9.901516,3035.843,42.212467,647.5869,731.6835,102.50007,620.2659,125.23646,200.69893,272.9693,47.811455,87.21831,47.81123,0.026883014,0.051243886,0.026882576,0.48348644,-977.3971,2.902292,0.5593254,3.5590034,-0.006857329,4.641239,3.5546727,8.641321,5.5589995,9.341218,0.08233134,0.00019342946,0.100720495,0.08220293,0.19083436,0.14456318,0.21827026,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,122.422104,86.50676,-0.0034313619,8.0,Spyware-Transponder-0f996704391047a6c5884800b88b4911ef85e4bfc84458a36d41fd1bf873f0f5-5.raw
36.15719,15.609961,10.210193,0.0,201.0351,1417.4517,36.11809,7561.702,207.54959,0.0,-46.098484,2167.843,37.212467,550.5869,642.6835,92.50007,467.26593,105.23646,109.30106,221.9693,42.811455,79.21831,42.81123,0.02708143,0.055469368,0.027080992,-0.516514,-978.3971,-3.097708,0.5593254,5.5590034,-0.006857329,6.6412396,5.5546727,10.64132,7.5589995,10.341219,0.13095714,0.00019342946,0.14934629,0.13082872,0.24157432,0.19424605,0.24681148,136.97124,385.66846,219.7068,26.025703,23.228733,114.22824,0.0,115.422104,87.50676,-0.0034313619,8.0,Spyware-TIBS-1981a8ad7e1e19ce11df0ba175d0e34fd8f1b1511b571dc00e362a078867d775-3.raw
38.15719,14.609961,10.134656,0.0,230.52783,1571.4517,38.17076,9073.702,237.04231,0.0,1271.0985,3004.843,41.212467,637.5869,723.6835,101.50007,612.2659,121.23646,198.69893,267.9693,46.811455,85.21831,46.81123,0.026984407,0.0513473,0.026983969,0.48348644,-977.3971,2.902292,0.5593254,6.5590034,-0.006857329,7.641239,6.5546727,11.64132,8.558999,12.341219,0.14359617,0.00019342946,0.16198532,0.14346774,0.24814661,0.20385173,0.2736062,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,121.422104,86.50676,-0.0034313619,8.0,Spyware-Transponder-0dcddfad933171346232bd3d5f1186d66126b0e0a0e15385856e9e15c2c02e15-6.raw
26.157187,8.609961,13.644628,0.0,285.55063,1162.5483,44.034008,8034.702,292.0651,0.0,1173.0985,2709.8433,29.212467,533.5869,669.6835,72.50007,532.2659,109.23645,156.69891,226.9693,32.811455,59.218307,32.81123,0.0228262,0.04657863,0.02282576,-0.516514,-978.3971,-3.097708,0.5593254,-0.4409965,0.0068573295,0.64123905,-0.44532752,4.6413207,1.5589995,4.341219,-0.008577751,-0.00019342947,0.009811404,-0.008706166,0.15716432,0.082273625,0.17618272,137.97124,389.66846,221.2932,25.974297,24.228733,116.22824,0.0,119.577896,87.50676,0.003431362,8.0,Spyware-TIBS-97a0246b1c3df21db4449c71eabd9e2e4c622adfc1c6d9a86e151c844c6f4c30-8.raw
45.15719,16.60996,9.97635,0.0,185.76984,1828.4517,39.528793,10341.702,237.16881,0.0,249.90146,3257.8433,47.212467,725.5869,866.6835,113.50007,698.7341,137.23645,181.30107,303.9693,56.811455,101.21831,56.81123,0.02814423,0.052068934,0.02814379,58.483482,17485.604,350.90228,9.725992,0.44099668,-0.006857329,1.641239,-0.44532752,5.6413207,1.5589995,6.3412185,-0.008577751,0.00019342946,0.031550534,-0.008706166,0.11771183,0.051677812,0.14317144,137.97124,389.66846,220.7068,26.025703,24.228733,116.22824,0.0,123.422104,85.50676,-0.0034313619,8.0,Spyware-Transponder-01b09f3b2c9c26c45c21ecafdefca2db94886b32b8501400dbb3e4d4859ce420-3.raw
