pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Category,Class
37.876247,14.479947,11.675267,0.0,248.13966,1566.0,40.153847,8630.0,221.28206,0.0,643.0,3010.0,42.0,660.0,831.0,99.0,640.0,120.0,178.0,260.0,47.0,85.0,47.0,0.029156327,0.05272953,0.029156327,-0.35535118,-1304.1962,-2.1302779,0.41243392,4.4120045,-0.009143106,5.854985,4.4062304,9.855094,6.4119997,10.121625,0.10219936,0.00025790595,0.12671824,0.10202814,0.21656702,0.17002365,0.2379967,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,122.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-1.raw,Malware
35.876247,14.479947,10.397374,0.0,242.29004,1449.0,39.162163,7971.0,215.43243,0.0,629.0,2818.0,40.0,673.0,661.0,92.0,596.0,113.0,162.0,231.0,44.0,80.0,44.0,0.03009576,0.054719564,0.03009576,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.120129675,0.06498679,0.15015887,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,119.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-10.raw,Malware
37.876247,14.479947,11.008601,0.0,244.98582,1555.0,39.871796,8507.0,218.1282,0.0,643.0,2973.0,42.0,660.0,778.0,99.0,634.0,120.0,178.0,260.0,47.0,85.0,47.0,0.029356653,0.053091817,0.029356653,-0.35535118,-1304.1962,-2.1302779,0.41243392,2.4120045,-0.009143106,3.8549855,2.40623,7.8550944,4.411999,8.121625,0.05999157,0.00025790595,0.084510446,0.059820347,0.17868823,0.12998036,0.20228241,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,122.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-2.raw,Malware
42.123753,15.479947,10.5114155,0.0,238.54054,1619.0,39.487804,8679.0,211.68292,0.0,647.0,3030.0,44.0,675.0,772.0,103.0,645.0,126.0,182.0,268.0,47.0,87.0,47.0,0.028228229,0.05225225,0.028228229,-0.35535118,-1304.1962,-2.1302779,0.41243392,2.4120045,-0.009143106,3.8549855,2.40623,7.8550944,4.411999,8.121625,0.056744818,0.00025790595,0.081263684,0.056573596,0.17111248,0.124569096,0.19254215,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,122.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-3.raw,Malware
39.876247,15.479947,10.145561,0.0,235.85762,1610.0,39.26829,8569.0,209.0,0.0,647.0,2993.0,44.0,675.0,727.0,103.0,642.0,126.0,182.0,268.0,46.0,86.0,46.0,0.02782819,0.05202662,0.02782819,-0.35535118,-1304.1962,-2.1302779,0.41243392,1.4120045,-0.009143106,2.8549855,1.4062301,6.8550944,3.4119995,7.121625,0.035074625,0.00025790595,0.0595935,0.034903403,0.15155645,0.10395599,0.17404321,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,122.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-4.raw,Malware
41.123753,15.479947,10.191293,0.0,236.35762,1561.0,39.025,8380.0,209.5,0.0,645.0,2930.0,43.0,670.0,708.0,101.0,608.0,123.0,179.0,263.0,46.0,85.0,46.0,0.02876798,0.053158224,0.02876798,-0.35535118,-1304.1962,-2.1302779,0.41243392,3.5879955,-0.009143106,3.8549855,2.40623,7.8550944,4.411999,8.121625,0.05833044,0.00025790595,0.08284931,0.058159217,0.17481227,0.12721181,0.19729903,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,122.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-5.raw,Malware
37.876247,14.479947,10.316293,0.0,238.39607,1526.0,39.128204,8250.0,211.53847,0.0,641.0,2897.0,42.0,665.0,700.0,100.0,600.0,119.0,177.0,258.0,45.0,83.0,45.0,0.028883183,0.05327343,0.028883183,-0.35535118,-1304.1962,-2.1302779,0.41243392,3.4120045,-0.009143106,4.8549857,3.4062302,8.855095,5.4119997,9.121625,0.08158625,0.00025790595,0.10610513,0.081415035,0.19806808,0.15046762,0.22055484,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,121.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-6.raw,Malware
35.876247,14.479947,10.451428,0.0,243.10086,1449.0,39.162163,8001.0,216.24324,0.0,628.0,2822.0,40.0,673.0,666.0,92.0,596.0,113.0,162.0,231.0,44.0,80.0,44.0,0.029931974,0.054421768,0.029931974,-0.35535118,-1304.1962,-2.1302779,0.41243392,5.4120045,-0.009143106,6.8549857,6.59377,10.855095,7.411999,11.121625,0.12809788,0.00025790595,0.15261675,0.12792666,0.2445797,0.19697925,0.26706648,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,119.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-7.raw,Malware
35.876247,14.479947,10.451428,0.0,243.01978,1449.0,39.162163,7998.0,216.16216,0.0,631.0,2822.0,40.0,673.0,668.0,92.0,596.0,113.0,163.0,231.0,44.0,80.0,44.0,0.030013643,0.054570258,0.030013643,-0.35535118,-1304.1962,-2.1302779,0.41243392,0.4120045,-0.009143106,1.8549855,0.4062301,5.8550944,2.4119995,6.121625,0.014878787,0.00025790595,0.03939766,0.014707564,0.14360051,0.0898801,0.17220722,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,119.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-8.raw,Malware
35.876247,14.479947,10.559536,0.0,243.12788,1449.0,39.162163,8002.0,216.27026,0.0,631.0,2828.0,40.0,673.0,672.0,92.0,596.0,113.0,162.0,231.0,44.0,80.0,44.0,0.030075189,0.05468216,0.030075189,-0.35535118,-1304.1962,-2.1302779,0.41243392,0.4120045,-0.009143106,1.8549855,0.4062301,5.8550944,2.4119995,6.121625,0.014878787,0.00025790595,0.03939766,0.014707564,0.14360051,0.0898801,0.17220722,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,119.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-01ad1e424c18c8881cc26e1506da10d3e7a9a9c17833e230be71e3c21bd6da6e-9.raw,Malware
31.87625,12.479947,12.467808,0.0,216.25156,1194.0,36.18182,6250.0,189.39394,0.0,565.0,1942.0,34.0,432.0,668.0,84.0,410.0,95.0,90.0,187.0,35.0,67.0,35.0,0.02850163,0.054560263,0.02850163,-1.3553517,-1305.1962,-8.130278,0.41243392,1.4120045,-0.009143106,2.8549855,1.4062301,6.8550944,4.588001,6.121625,0.045705855,0.00025790595,0.07022473,0.045534633,0.18345013,0.10335298,0.1879967,137.0,385.0,219.60907,26.03427,23.0,114.0,0.0,116.0,87.34235,-0.0045751496,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-1.raw,Malware
35.876247,13.479947,10.397374,0.0,238.69545,1456.0,39.351353,7838.0,211.83784,0.0,614.0,2787.0,40.0,657.0,635.0,91.0,546.0,113.0,153.0,235.0,41.0,77.0,41.0,0.027406417,0.05147059,0.027406417,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,4.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.120129675,0.06498679,0.12313184,138.0,395.0,220.60907,26.03427,24.0,116.0,0.0,120.0,87.34235,-0.0045751496,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-10.raw,Malware
31.87625,12.479947,12.528415,0.0,216.6758,1194.0,36.18182,6264.0,189.81818,0.0,568.0,1949.0,34.0,434.0,669.0,84.0,410.0,95.0,90.0,187.0,36.0,68.0,36.0,0.029292107,0.055329535,0.029292107,-1.3553517,-1305.1962,-8.130278,0.41243392,0.5879955,-0.009143106,0.8549855,0.5937699,4.8550944,2.5880005,4.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.13323368,0.0715388,0.13951185,137.0,392.0,219.60907,26.03427,23.0,114.0,0.0,116.0,87.34235,-0.0045751496,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-2.raw,Malware
31.87625,12.479947,10.649627,0.0,207.55458,1196.0,36.242424,5963.0,180.69698,0.0,557.0,1875.0,34.0,440.0,548.0,84.0,410.0,95.0,90.0,187.0,36.0,68.0,36.0,0.029244518,0.055239644,0.029244518,-1.3553517,1309.1962,-8.130278,0.41243392,0.5879955,-0.009143106,0.8549855,-0.59377,4.8550944,2.5880005,4.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.13323368,0.0715388,0.13951185,137.0,392.0,219.60907,26.03427,23.0,114.0,0.0,116.0,87.34235,-0.0045751496,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-3.raw,Malware
31.87625,12.479947,10.437505,0.0,206.43338,1196.0,36.242424,5926.0,179.57576,0.0,556.0,1861.0,34.0,440.0,528.0,84.0,410.0,95.0,90.0,187.0,36.0,68.0,36.0,0.029244518,0.055239644,0.029244518,-1.3553517,1309.1962,-8.130278,0.41243392,0.5879955,-0.009143106,0.8549855,-0.59377,4.8550944,2.5880005,4.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.13323368,0.0715388,0.13951185,137.0,390.0,219.60907,26.03427,23.0,114.0,0.0,116.0,87.34235,-0.0045751496,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-4.raw,Malware
31.87625,12.479947,10.98296,0.0,217.22125,1247.0,37.78788,6282.0,190.36363,0.0,564.0,2042.0,34.0,457.0,576.0,84.0,427.0,95.0,93.0,191.0,38.0,70.0,38.0,0.029595016,0.054517135,0.029595016,-1.3553517,1309.1962,-8.130278,0.41243392,0.5879955,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,4.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.13323368,0.0715388,0.13951185,137.0,383.0,218.60907,26.03427,21.0,110.0,0.0,115.0,87.34235,-0.0045751496,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-5.raw,Malware
33.876247,12.479947,10.687721,0.0,212.7719,1298.0,37.085712,6507.0,185.91429,0.0,571.0,2102.0,36.0,470.0,592.0,88.0,457.0,103.0,94.0,195.0,38.0,72.0,38.0,0.02846442,0.053932585,0.02846442,-1.3553517,-1305.1962,-8.130278,0.41243392,0.5879955,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,4.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.12630728,0.046210125,0.13085385,138.0,383.0,218.60907,26.03427,21.0,110.0,0.0,117.0,87.34235,-0.0045751496,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-6.raw,Malware
36.12375,12.479947,10.773436,0.0,226.42905,1330.0,38.0,6985.0,199.57143,0.0,585.0,2386.0,37.0,541.0,599.0,87.0,480.0,105.0,113.0,210.0,39.0,73.0,39.0,0.028508771,0.053362574,0.028508771,-1.3553517,1309.1962,-8.130278,0.41243392,1.5879955,-0.009143106,1.8549855,0.4062301,5.8550944,3.5880005,6.121625,0.016340774,0.00025790595,0.04085965,0.016169554,0.15091045,0.094266064,0.18244115,138.0,394.0,220.60907,26.03427,24.0,116.0,0.0,118.0,87.34235,-0.0045751496,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-7.raw,Malware
33.876247,12.479947,10.65915,0.0,230.91476,1347.0,38.485714,7142.0,204.05714,0.0,585.0,2471.0,37.0,579.0,599.0,87.0,501.0,105.0,114.0,215.0,38.0,72.0,38.0,0.027456647,0.05202312,0.027456647,-1.3553517,1309.1962,-8.130278,0.41243392,0.5879955,-0.009143106,0.8549855,-0.59377,4.8550944,2.5880005,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.12630728,0.06807559,0.15942527,138.0,395.0,221.60907,26.03427,24.0,116.0,0.0,118.0,87.34235,-0.0045751496,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-8.raw,Malware
35.876247,13.479947,10.505483,0.0,234.80356,1423.0,38.45946,7694.0,207.94595,0.0,614.0,2743.0,40.0,630.0,640.0,91.0,517.0,112.0,145.0,225.0,42.0,80.0,42.0,0.028688526,0.05464481,0.028688526,-0.35535118,1310.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,4.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.120129675,0.06498679,0.12313184,138.0,395.0,220.60907,26.03427,24.0,116.0,0.0,120.0,87.34235,-0.0045751496,8.0,Ransomware-Conti-01b327c395d566b656553a5ea377c3ea254f3e11c4482c62364bd3bf08b2dff5-9.raw,Malware
40.876247,15.479947,11.054388,0.0,235.45285,1613.0,38.404762,8761.0,208.59525,0.0,667.0,3043.0,45.0,680.0,839.0,105.0,648.0,120.0,177.0,262.0,48.0,89.0,48.0,0.028915662,0.053614456,0.028915662,-0.35535118,1310.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.10725966,0.058551785,0.13085385,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,122.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-1.raw,Malware
35.876247,14.479947,10.424401,0.0,241.85762,1445.0,39.054054,7955.0,215.0,0.0,626.0,2811.0,40.0,673.0,664.0,92.0,594.0,113.0,162.0,230.0,42.0,78.0,42.0,0.02878684,0.053461276,0.02878684,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.120129675,0.06498679,0.15015887,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,119.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-10.raw,Malware
40.876247,15.479947,10.506769,0.0,232.73857,1602.0,38.142857,8647.0,205.88095,0.0,667.0,3008.0,45.0,680.0,793.0,105.0,642.0,120.0,177.0,262.0,48.0,89.0,48.0,0.02910855,0.053972103,0.02910855,-0.35535118,1310.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.10725966,0.058551785,0.13085385,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,122.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-2.raw,Malware
42.876247,16.479948,9.884475,0.0,226.35762,1665.0,37.840908,8778.0,199.5,0.0,670.0,3051.0,47.0,694.0,768.0,109.0,651.0,126.0,181.0,270.0,47.0,90.0,47.0,0.027469316,0.05260082,0.027469316,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.10293066,0.05638728,0.12436034,138.0,389.0,220.60907,25.96573,24.0,116.0,0.0,122.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-3.raw,Malware
42.876247,16.479948,9.452657,0.0,220.24397,1608.0,36.545456,8510.0,197.90698,0.0,667.0,2970.0,46.0,689.0,719.0,107.0,614.0,123.0,178.0,265.0,46.0,88.0,46.0,0.027845036,0.053268764,0.027845036,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,1.8549855,-0.59377,5.8550944,1.4119995,6.121625,-0.011437004,0.00025790595,0.035809144,-0.011608223,0.12565793,0.05638728,0.14708762,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,122.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-4.raw,Malware
41.876247,16.479948,9.595363,0.0,224.43901,1607.0,37.372093,8496.0,197.58139,0.0,666.0,2963.0,46.0,689.0,713.0,107.0,614.0,123.0,178.0,265.0,46.0,88.0,46.0,0.027895695,0.053365678,0.027895695,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.10504482,0.057444364,0.12753159,138.0,389.0,220.60907,26.03427,24.0,116.0,0.0,122.0,86.34235,-0.0045751496,8.0,Ransomware-Conti-0a0fdaa740d6814ca5d5333865535920474714d31fe9421eb2e36ecb3bd27312-5.raw,Malware
