pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Category
39.876247,15.479947,9.633367,0.0,226.76006,1589.9355,36.03089,9355.27,240.4686,0.0,-197.798,3043.1243,41.949955,665.11584,722.578,100.00009,624.02124,118.98194,191.26523,247.62573,47.748608,87.29108,47.748306,0.026718741,0.055729624,0.026718156,0.6446484,-1303.1962,3.8697221,0.41243392,1.4120045,-0.009143106,3.8549855,1.4062301,7.8550944,3.4119995,8.121625,0.035074625,0.00025790595,0.08284931,0.034903403,0.17481227,0.10395599,0.19729903,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,119.562805,86.34235,-0.0045751496,8.0,Ransomware-Maze-90ad41db130a82a3bf67030ec08c0d0523abaaaf6d62c34f2919f8a8b47b7621-7.raw
41.123753,15.479947,10.091293,0.0,234.85762,1620.9355,37.73516,9478.27,243.5436,0.0,1480.798,3082.1243,41.949955,690.88416,748.578,103.00009,625.02124,125.98194,207.26523,276.62573,48.748608,88.29108,48.748306,0.026380695,0.050660316,0.026380112,-0.35535118,-1304.1962,-2.1302779,0.41243392,4.4120045,-0.009143106,5.854985,5.59377,9.855094,6.4119997,10.121625,0.099674106,0.00025790595,0.124192975,0.099502884,0.21202157,0.16648829,0.23244114,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,121.562805,85.34235,-0.0045751496,8.0,Spyware-CWS-0b8053b0d7bd926ec78dee7509bc87e046da16f50136eac953786ef3ad8d9680-4.raw
40.876247,15.479947,11.030579,0.0,236.45285,1701.9355,40.09222,9961.27,245.13884,0.0,-178.798,3223.1243,43.949955,656.11584,886.578,107.00009,667.02124,122.98194,208.26524,275.62573,53.748608,95.29108,53.748306,0.027876453,0.05206763,0.02787587,0.6446484,-1303.1962,3.8697221,0.41243392,1.4120045,-0.009143106,2.8549855,1.4062301,6.8550944,3.4119995,7.121625,0.03401754,0.00025790595,0.058536418,0.03384632,0.1483852,0.10184183,0.16981488,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,122.562805,85.34235,-0.0045751496,8.0,Ransomware-Shade-163bb163dad4695902732cb55203d4b7d3dd3079344a8af35f9208d4559a594e-1.raw
35.876247,14.479947,10.532509,0.0,242.1549,1511.9355,37.941242,9124.27,250.8409,0.0,-214.798,2977.1243,38.949955,638.11584,717.578,94.00009,613.02124,115.98194,192.26523,244.62572,45.748608,82.29108,45.748306,0.026969986,0.055362966,0.026969403,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,2.5880005,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.120129675,0.06498679,0.15015887,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,119.562805,86.34235,-0.0045751496,8.0,Spyware-180solutions-0bff46578b5d84c060258b7af65942b2142d0a9a75b65d3a69ea1eb5de0a308f-9.raw
38.123753,14.479947,10.316293,0.0,241.26302,1510.9355,37.914215,9091.27,249.949,0.0,1465.798,2970.1243,38.949955,635.11584,706.57794,94.00009,576.97876,115.98194,190.26523,244.62572,46.748608,83.29108,46.748306,0.027695319,0.05612212,0.027694734,-0.35535118,-1304.1962,-2.1302779,0.41243392,0.4120045,-0.009143106,1.8549855,1.5937699,5.8550944,2.4119995,6.121625,0.014878787,0.00025790595,0.03939766,0.014707564,0.14360051,0.0898801,0.17220722,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,118.562805,86.34235,-0.0045751496,8.0,Ransomware-Maze-698a02fabce2df9843f0ddeb0c990d2a12145b737de9e04e51ae711667e181fe-8.raw
44.876247,17.479948,9.533685,0.0,226.57501,1824.9355,37.099293,10345.27,235.26099,0.0,-138.798,3340.1243,47.949955,760.11584,825.578,116.00009,664.02124,127.98194,243.26523,301.62573,60.748608,106.29108,60.748306,0.02986953,0.05472836,0.029868945,3.6446483,1346.1962,21.86972,0.81243384,0.4120045,-0.009143106,1.8549855,0.4062301,5.8550944,2.4119995,6.121625,0.0327136,0.00025790595,0.034358468,0.00966837,0.118404545,0.07476252,0.13693286,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,121.562805,86.34235,-0.0045751496,8.0,Trojan-Emotet-1b81fc96eb1d63b7dae849f186ed3f9536bdaa1b14d84148f910796c2541ff53-6.raw
45.123753,17.479948,9.861748,0.0,224.78943,1722.9355,38.79893,9867.27,233.47542,0.0,1512.798,3167.1243,45.949955,674.11584,804.578,112.00009,624.97876,130.98193,159.73477,282.62573,60.748608,104.29108,60.748306,0.031673208,0.0567816,0.031672627,-0.35535118,-1304.1962,-2.1302779,0.41243392,0.4120045,-0.009143106,1.8549855,0.4062301,5.8550944,2.4119995,6.121625,0.010785218,0.00025790595,0.035304092,0.010613996,0.123132676,0.055733934,0.14355226,137.96164,389.89127,220.60907,25.96573,24.304977,116.30432,0.0,121.562805,85.34235,-0.0045751496,8.0,Spyware-Transponder-0d5382e606298784d20381da2c224da5f66659186cb3e65dfba025502c88e730-5.raw
35.876247,14.479947,10.532509,0.0,242.77654,1514.9355,40.302002,9147.27,251.46252,0.0,-212.798,2987.1243,38.949955,643.11584,715.57794,94.00009,576.97876,115.98194,191.26523,245.62572,47.748608,84.29108,47.748306,0.028278051,0.052743852,0.028277468,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.120129675,0.06498679,0.15015887,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,119.562805,85.34235,-0.0045751496,8.0,Ransomware-Maze-7a6ecc67f61b1bd431ffcc84c0a5f790893148a5af3ec3285e60e7ae66bcaeeb-10.raw
35.876247,14.479947,10.478456,0.0,241.56032,1511.9355,37.941242,9102.27,250.2463,0.0,-216.798,2970.1243,38.949955,638.11584,708.57794,94.00009,574.97876,115.98194,191.26523,244.62572,46.748608,83.29108,46.748306,0.027654918,0.056047894,0.027654333,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.120129675,0.06498679,0.15015887,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,119.562805,86.34235,-0.0045751496,8.0,Trojan-Reconyc-0821a59c4f777494a7261683e3d872e0-9.raw
38.876247,15.479947,9.866293,0.0,231.58261,1585.9355,36.86016,9347.27,240.2686,0.0,-191.79788,3034.1243,41.949955,668.11584,720.578,100.00009,623.02124,118.98194,195.26523,247.62573,48.748608,88.29108,48.748306,0.027480677,0.056590226,0.027480094,-0.35535118,-1304.1962,-2.1302779,0.41243392,1.4120045,-0.009143106,2.8549855,1.4062301,6.8550944,3.4119995,7.121625,0.036182046,0.00025790595,0.06070092,0.036010824,0.1548787,0.10617083,0.17847289,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,119.562805,85.34235,-0.0045751496,8.0,Ransomware-Conti-0dd18b55b3bf093f1a2892b99f7cfa547812619b01e1b6e9b966e91e488af184-8.raw
39.876247,15.479947,10.487024,0.0,237.80884,1686.9355,38.396748,9807.27,246.49481,0.0,-192.798,3176.1243,42.949955,644.11584,810.578,105.00009,662.02124,128.98193,211.26523,281.62573,49.748608,90.29108,49.748306,0.025813907,0.053558953,0.025813323,-0.35535118,-1304.1962,-2.1302779,0.41243392,4.4120045,-0.009143106,5.854985,4.4062304,9.855094,6.4119997,10.121625,0.09725865,0.00025790595,0.12177752,0.09708743,0.20767374,0.16310665,0.22712713,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,123.562805,85.34235,-0.0045751496,8.0,Spyware-TIBS-e865eef04b59aea48696726fd7a9765948b63bd071409e87ad27098c0eff95e8-3.raw
42.123753,16.479948,10.145561,0.0,235.85762,1686.9355,38.396748,9727.27,244.5436,0.0,1493.798,3137.1243,42.949955,723.88416,768.578,106.00009,646.02124,128.98193,209.26524,282.62573,51.748608,91.29108,51.748306,0.027118526,0.054347947,0.027117942,0.6446484,-1242.1962,3.8697221,0.41243392,1.5879955,-0.009143106,1.8549855,1.5937699,5.8550944,3.5880005,6.121625,0.012372522,0.00025790595,0.036891393,0.012201299,0.13106918,0.0823613,0.15466337,137.96164,389.89127,220.60907,25.96573,24.304977,116.30432,0.0,122.562805,85.34235,-0.0045751496,8.0,Spyware-TIBS-a8a73e3006771393e65381a80da7a70bfcea6c9ff2e29617dd88f7a2e44c73d9-5.raw
41.876247,16.479948,10.153502,0.0,181.58426,1724.9355,37.441555,10122.27,248.97217,0.0,21.202053,3167.1243,43.949955,658.11584,814.578,108.00009,681.02124,131.98193,158.73477,298.62573,49.748608,91.29108,49.748306,0.02522989,0.049178027,0.025229305,57.644646,17251.805,345.86972,11.612434,1.5879955,-0.009143106,2.8549855,0.4062301,6.8550944,2.4119995,7.121625,0.011290271,0.00025790595,0.058536418,0.011119048,0.1483852,0.07911456,0.16981488,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,122.562805,85.34235,-0.0045751496,8.0,Spyware-Transponder-0f8316eda7466bc010197e89a21f851c8f5498983ed96d2f600c94235ca3009b-4.raw
40.876247,15.479947,10.506769,0.0,301.6195,1675.9355,39.47317,12698.27,310.3055,0.0,2692.2021,3189.1243,46.050045,647.11584,841.578,107.00009,622.97876,122.98194,146.73477,275.62573,51.748608,93.29108,51.748306,0.027170878,0.05177322,0.027170293,-0.35535118,-1304.1962,-2.1302779,0.41243392,0.5879955,-0.009143106,0.8549855,-0.59377,4.8550944,2.5880005,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.10725966,0.036686316,0.13085385,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,122.562805,85.34235,-0.0045751496,8.0,Ransomware-Shade-4b1ab9178335e76d21ed426ee0fc4e4d595c1ce48f673ddb1549f5c3a300557f-2.raw
39.876247,15.479947,10.194342,0.0,235.83322,1678.9355,38.201622,9726.27,244.51921,0.0,-191.79788,3156.1243,42.949955,640.11584,778.578,105.00009,659.02124,128.98193,211.26523,281.62573,49.748608,90.29108,49.748306,0.02598064,0.053870674,0.025980057,-0.35535118,-1304.1962,-2.1302779,0.41243392,3.4120045,-0.009143106,4.8549857,3.4062302,8.855095,5.4119997,9.121625,0.077451885,0.00025790595,0.10197076,0.07728066,0.18979934,0.14426607,0.21021892,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,123.562805,85.34235,-0.0045751496,8.0,Trojan-Refroso-11efbb3a3c888fbd396ce7547d3db1d1-4.raw
42.876247,16.479948,10.293566,0.0,230.19852,1748.9355,39.38984,10105.27,238.8845,0.0,-175.798,3266.1243,45.949955,687.11584,854.578,111.00009,643.97876,131.98193,219.26524,287.62573,51.748608,95.29108,51.748306,0.025948528,0.05066285,0.025947943,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.10293066,0.05638728,0.12436034,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,122.562805,86.34235,-0.0045751496,8.0,Spyware-180solutions-0b2be269a92c116e8457cd569c12351f5655978a3a90e33feda7f6f138d9d6ab-2.raw
37.876247,14.479947,10.98296,0.0,244.44736,1618.9355,40.960354,9644.27,253.13335,0.0,-201.798,3130.1243,40.949955,629.11584,820.578,101.00009,614.97876,122.98194,206.26523,274.62573,52.748608,91.29108,52.748306,0.028808733,0.05240273,0.02880815,-0.35535118,-1304.1962,-2.1302779,0.41243392,2.4120045,-0.009143106,3.8549855,2.40623,7.8550944,4.411999,8.121625,0.05999157,0.00025790595,0.084510446,0.059820347,0.17868823,0.12998036,0.20228241,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,122.562805,86.34235,-0.0045751496,8.0,Trojan-Zeus-1e268628cb68557ce923d7a9011dec0d8a56d59c791da278a977d5e9e52e4a9d-2.raw
41.876247,16.479948,9.758154,0.0,228.97389,1714.9355,37.208996,9849.27,237.65988,0.0,-175.798,3181.1243,44.949955,681.11584,779.578,109.00009,646.02124,128.98193,211.26523,285.62573,51.748608,94.29108,51.748306,0.026622046,0.05134766,0.026621463,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.10504482,0.057444364,0.12753159,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,122.562805,85.34235,-0.0045751496,8.0,Spyware-180solutions-0a8d52ca100b6a18aa54fd1918970b62d7cdc326480d3254cddb830ddeaaa6f0-5.raw
46.12375,18.479948,9.849627,0.0,222.56873,1743.9355,36.149048,9965.27,231.25471,0.0,1516.798,3191.1243,46.949955,734.88416,817.578,113.00009,663.02124,134.98193,161.73477,287.62573,61.748608,106.29108,61.748306,0.03167084,0.056919165,0.031670254,-0.35535118,-1304.1962,-2.1302779,0.41243392,-0.58799565,-0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,5.121625,-0.011437004,0.00025790595,0.013081874,-0.011608223,0.100910455,0.033511713,0.12133004,137.96164,389.89127,220.60907,25.96573,24.304977,116.30432,0.0,122.562805,86.34235,-0.0045751496,8.0,Spyware-Gator-1a4abcda62741c4e2efd22dcc55cd5206e0cc8832cf448550199e28db072e4b5-4.raw
40.876247,15.479947,9.45915,0.0,223.5481,1603.9355,37.75889,9420.27,237.0558,0.0,1498.798,3055.1243,42.949955,656.11584,734.578,106.00009,582.97876,118.98194,207.26523,265.62573,51.748608,92.29108,51.748306,0.028795596,0.054148372,0.028795013,-0.35535118,1310.1962,-2.1302779,0.41243392,2.4120045,-0.009143106,4.8549857,2.40623,8.855095,4.411999,9.121625,0.055229664,0.00025790595,0.10197076,0.055058442,0.18979934,0.12204385,0.21021892,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,119.562805,86.34235,-0.0045751496,8.0,Trojan-Reconyc-7d7410ff778a90c81c717a55559c0f50-6.raw
41.123753,15.479947,10.091293,0.0,235.15761,1622.9355,37.78516,9490.27,243.8436,0.0,-200.798,3076.1243,41.949955,640.11584,743.578,103.00009,625.02124,125.98194,208.26524,276.62573,48.748608,88.29108,48.748306,0.026433729,0.050759308,0.026433146,-0.35535118,-1304.1962,-2.1302779,0.41243392,3.4120045,-0.009143106,4.8549857,3.4062302,8.855095,5.4119997,9.121625,0.07947209,0.00025790595,0.103990965,0.079300866,0.19383974,0.14729637,0.21526943,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,122.562805,86.34235,-0.0045751496,8.0,Spyware-Transponder-0f996704391047a6c5884800b88b4911ef85e4bfc84458a36d41fd1bf873f0f5-5.raw
35.876247,15.479947,10.289266,0.0,207.7495,1433.9355,35.833134,7851.2695,216.43549,0.0,-256.798,2208.1243,36.949955,543.11584,654.578,93.00009,472.02124,105.98194,101.734764,225.62573,43.748608,80.29108,43.748306,0.026632145,0.055953942,0.02663156,-1.3553517,-1305.1962,-8.130278,0.41243392,5.4120045,-0.009143106,6.8549857,5.4062304,10.855095,7.411999,10.121625,0.12809788,0.00025790595,0.15261675,0.12792666,0.2445797,0.19697925,0.24381065,136.96164,385.89127,219.60907,26.03427,23.304976,114.30432,0.0,115.562805,87.34235,-0.0045751496,8.0,Spyware-TIBS-1981a8ad7e1e19ce11df0ba175d0e34fd8f1b1511b571dc00e362a078867d775-3.raw
37.876247,14.479947,10.213729,0.0,237.24223,1587.9355,37.885803,9363.27,245.9282,0.0,1481.798,3045.1243,40.949955,630.11584,735.578,102.00009,617.02124,121.98194,206.26523,271.62573,47.748608,86.29108,47.748306,0.026535124,0.050862722,0.026534539,-0.35535118,-1304.1962,-2.1302779,0.41243392,6.4120045,-0.009143106,7.8549857,6.40623,11.855095,8.412,12.121625,0.14073691,0.00025790595,0.16525578,0.1405657,0.251152,0.20658492,0.2706054,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,121.562805,86.34235,-0.0045751496,8.0,Spyware-Transponder-0dcddfad933171346232bd3d5f1186d66126b0e0a0e15385856e9e15c2c02e15-6.raw
25.87625,8.479947,13.723701,0.0,292.265,1146.0645,43.74905,8324.27,300.95102,0.0,1383.798,2750.1243,28.949957,526.11584,681.578,73.00009,537.02124,109.98194,164.26523,230.62572,33.748608,60.291077,33.748306,0.022376917,0.047063205,0.022376332,-1.3553517,-1305.1962,-8.130278,0.41243392,-0.58799565,0.009143106,0.8549855,-0.59377,4.8550944,1.4119995,4.121625,-0.011437004,-0.00025790598,0.013081874,-0.011608223,0.16016972,0.08500681,0.17318189,137.96164,389.89127,221.39093,25.96573,24.304977,116.30432,0.0,119.437195,87.34235,0.004575149,8.0,Spyware-TIBS-97a0246b1c3df21db4449c71eabd9e2e4c622adfc1c6d9a86e151c844c6f4c30-8.raw
44.876247,16.479948,10.055424,0.0,179.05544,1844.9355,39.81375,10631.27,246.05472,0.0,39.201992,3298.1243,46.949955,718.11584,878.578,114.00009,693.97876,137.98193,173.73477,307.62573,57.748608,102.29108,57.748306,0.027694944,0.05158436,0.02769436,57.644646,17158.805,345.86972,9.579101,0.5879955,-0.009143106,1.8549855,-0.59377,5.8550944,1.4119995,6.121625,-0.011437004,0.00025790595,0.034821,-0.011608223,0.12071722,0.054410998,0.14017062,137.96164,389.89127,220.60907,26.03427,24.304977,116.30432,0.0,123.562805,85.34235,-0.0045751496,8.0,Spyware-Transponder-01b09f3b2c9c26c45c21ecafdefca2db94886b32b8501400dbb3e4d4859ce420-3.raw
