pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Category
40.438126,15.739974,9.47522,0.0,213.33125,1556.9678,36.60081,8776.135,222.6968,0.0,223.60098,2962.562,42.47498,680.0579,698.789,99.000046,614.5106,117.49097,176.13261,240.31287,45.874302,85.14554,45.874153,0.02761731,0.05476047,0.027617017,2.322324,-649.59814,13.93486,0.706217,1.7060022,-0.0045715524,3.4274929,1.703115,7.427547,3.7059996,8.560812,0.04079313,0.00012895298,0.07630838,0.040707514,0.16880149,0.09848963,0.20330067,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,119.2814,86.67117,-0.0022875746,8.0,Ransomware-Maze-90ad41db130a82a3bf67030ec08c0d0523abaaaf6d62c34f2919f8a8b47b7621-7.raw
40.561874,15.739974,9.933146,0.0,221.4288,1587.9678,38.30508,8899.135,225.7718,0.0,1059.399,3001.562,42.47498,675.9421,724.789,102.000046,615.5106,124.49097,192.13261,269.31287,46.874306,86.14554,46.874153,0.027279263,0.05162947,0.027278973,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.105392605,0.00012895298,0.11765204,0.105307,0.20601079,0.16102192,0.2384428,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,121.2814,85.67117,-0.0022875746,8.0,Spyware-CWS-0b8053b0d7bd926ec78dee7509bc87e046da16f50136eac953786ef3ad8d9680-4.raw
41.438126,15.739974,10.872432,0.0,223.02405,1668.9678,39.5223,9382.135,227.36703,0.0,242.60098,3142.562,44.47498,671.0579,862.789,106.000046,657.5106,121.49097,193.13261,268.31287,51.874302,93.14554,51.874153,0.028775023,0.053036783,0.02877473,2.322324,-649.59814,13.93486,0.706217,1.7060022,-0.0045715524,2.4274926,1.703115,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0,Ransomware-Shade-163bb163dad4695902732cb55203d4b7d3dd3079344a8af35f9208d4559a594e-1.raw
36.438126,14.739974,10.374363,0.0,228.7261,1478.9678,38.51116,8545.135,233.06909,0.0,206.60104,2896.562,39.47498,653.0579,693.789,93.000046,603.5106,114.49097,177.13261,237.31287,43.874302,80.14554,43.874153,0.027868554,0.054393813,0.027868262,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,2.2940001,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,119.2814,86.67117,-0.0022875746,8.0,Spyware-180solutions-0bff46578b5d84c060258b7af65942b2142d0a9a75b65d3a69ea1eb5de0a308f-9.raw
37.561874,14.739974,10.158147,0.0,227.83421,1477.9678,38.484135,8512.135,232.1772,0.0,1044.3989,2889.562,39.47498,650.0579,682.789,93.000046,586.4894,114.49097,175.13261,237.31287,44.874302,81.14554,44.874153,0.028593887,0.055152968,0.028593594,1.3223245,-650.59814,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.020597288,0.00012895298,0.032856725,0.020511677,0.13758974,0.08441374,0.17820887,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,118.2814,86.67117,-0.0022875746,8.0,Ransomware-Maze-698a02fabce2df9843f0ddeb0c990d2a12145b737de9e04e51ae711667e181fe-8.raw
45.438126,17.739973,9.375538,0.0,213.1462,1791.9678,37.669212,9766.135,217.48918,0.0,282.60098,3259.562,48.47498,775.0579,801.789,115.000046,654.5106,126.49097,228.13261,294.31287,58.874302,104.14554,58.874153,0.030768098,0.055697512,0.030767806,5.3223243,692.5981,31.93486,1.1062169,0.70600224,-0.0045715524,1.4274927,0.703115,5.427547,2.7059999,6.5608125,0.026995096,0.00012895298,0.02781753,0.015472482,0.11239376,0.06929616,0.14293452,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,121.2814,86.67117,-0.0022875746,8.0,Trojan-Emotet-1b81fc96eb1d63b7dae849f186ed3f9536bdaa1b14d84148f910796c2541ff53-6.raw
44.561874,17.739973,9.703601,0.0,211.36063,1689.9678,38.22901,9288.135,215.70361,0.0,1091.399,3086.562,46.47498,689.0579,780.789,111.000046,634.4894,129.49097,174.86739,275.31287,58.874302,102.14554,58.874153,0.032571778,0.057750754,0.032571487,1.3223245,-650.59814,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,0.703115,5.427547,2.7059999,6.5608125,0.016503721,0.00012895298,0.028763156,0.01641811,0.11712189,0.061200302,0.14955391,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,-0.0022875746,8.0,Spyware-Transponder-0d5382e606298784d20381da2c224da5f66659186cb3e65dfba025502c88e730-5.raw
36.438126,14.739974,10.374363,0.0,229.34773,1481.9678,39.732082,8568.135,233.69072,0.0,208.60098,2906.562,39.47498,658.0579,691.789,93.000046,586.4894,114.49097,176.13261,238.31287,45.874302,82.14554,45.874153,0.029176619,0.053713005,0.029176328,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,119.2814,85.67117,-0.0022875746,8.0,Ransomware-Maze-7a6ecc67f61b1bd431ffcc84c0a5f790893148a5af3ec3285e60e7ae66bcaeeb-10.raw
36.438126,14.739974,10.320309,0.0,228.13152,1478.9678,38.51116,8523.135,232.4745,0.0,204.60098,2889.562,39.47498,653.0579,684.789,93.000046,584.4894,114.49097,176.13261,237.31287,44.874302,81.14554,44.874153,0.028553486,0.05507874,0.028553195,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,119.2814,86.67117,-0.0022875746,8.0,Trojan-Reconyc-0821a59c4f777494a7261683e3d872e0-9.raw
39.438126,15.739974,9.708147,0.0,218.15381,1552.9678,37.43008,8768.135,222.4968,0.0,229.60104,2953.562,42.47498,683.0579,696.789,99.000046,613.5106,117.49097,180.13261,240.31287,46.874306,86.14554,46.874153,0.028379245,0.055621073,0.028378954,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,1.703115,6.427547,3.7059996,7.5608125,0.041900545,0.00012895298,0.054159984,0.041814934,0.14886792,0.10070446,0.18447454,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,119.2814,85.67117,-0.0022875746,8.0,Ransomware-Conti-0dd18b55b3bf093f1a2892b99f7cfa547812619b01e1b6e9b966e91e488af184-8.raw
40.438126,15.739974,10.328878,0.0,224.38002,1653.9678,38.966667,9228.135,228.72302,0.0,228.60098,3095.562,43.47498,659.0579,786.789,104.000046,652.5106,127.49097,196.13261,274.31287,47.874302,88.14554,47.874153,0.026712475,0.0525898,0.026712183,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,4.703115,9.427547,6.706,10.560812,0.10297716,0.00012895298,0.11523659,0.10289154,0.20166296,0.15764028,0.23312879,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,123.2814,85.67117,-0.0022875746,8.0,Spyware-TIBS-e865eef04b59aea48696726fd7a9765948b63bd071409e87ad27098c0eff95e8-3.raw
41.561874,16.739973,9.987415,0.0,222.4288,1653.9678,38.966667,9148.135,226.7718,0.0,1072.399,3056.562,43.47498,708.9421,744.789,105.000046,636.5106,127.49097,194.13261,275.31287,49.874306,89.14554,49.874153,0.028017094,0.05337879,0.028016802,2.322324,-588.598,13.93486,0.706217,1.2939978,-0.0045715524,1.4274927,1.296885,5.427547,3.2940001,6.5608125,0.018091023,0.00012895298,0.03035046,0.018005412,0.1250584,0.07689494,0.16066502,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0,Spyware-TIBS-a8a73e3006771393e65381a80da7a70bfcea6c9ff2e29617dd88f7a2e44c73d9-5.raw
42.438126,16.739973,9.995356,0.0,195.01306,1691.9678,38.011475,9543.135,231.20038,0.0,442.601,3086.562,44.47498,673.0579,790.789,107.000046,671.5106,130.49097,173.86739,291.31287,47.874302,89.14554,47.874153,0.026128458,0.05014718,0.026128167,59.322327,17905.402,355.93488,11.906218,1.2939978,-0.0045715524,2.4274926,0.703115,6.427547,2.7059999,7.5608125,0.01700877,0.00012895298,0.051995482,0.016923161,0.14237443,0.073648185,0.17581654,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0,Spyware-Transponder-0f8316eda7466bc010197e89a21f851c8f5498983ed96d2f600c94235ca3009b-4.raw
41.438126,15.739974,10.348622,0.0,288.1907,1642.9678,38.90325,12119.135,292.5337,0.0,3113.6008,3108.562,45.52502,662.0579,817.789,106.000046,632.4894,121.49097,161.86739,268.31287,49.874306,91.14554,49.874153,0.028069446,0.052742373,0.028069153,1.3223245,-650.59814,7.934862,0.706217,0.2939978,-0.0045715524,0.42749274,-0.296885,4.427547,2.2940001,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10124888,0.04215268,0.1368555,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0,Ransomware-Shade-4b1ab9178335e76d21ed426ee0fc4e4d595c1ce48f673ddb1549f5c3a300557f-2.raw
40.438126,15.739974,10.036196,0.0,222.40442,1645.9678,38.771545,9147.135,226.7474,0.0,229.60104,3075.5623,43.47498,655.0579,754.789,104.000046,649.5106,127.49097,196.13261,274.31287,47.874302,88.14554,47.874153,0.02687921,0.05290152,0.026878918,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,3.703115,8.427547,5.706,9.560812,0.083170384,0.00012895298,0.09542982,0.08308478,0.18378857,0.1387997,0.21622057,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,123.2814,85.67117,-0.0022875746,8.0,Trojan-Refroso-11efbb3a3c888fbd396ce7547d3db1d1-4.raw
43.438126,16.739973,10.135419,0.0,216.76971,1715.9678,38.81992,9526.135,221.1127,0.0,245.60104,3185.562,46.47498,702.0579,830.789,110.000046,653.4894,130.49097,204.13261,280.31287,49.874306,93.14554,49.874153,0.026847096,0.051632002,0.026846804,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,122.2814,86.67117,-0.0022875746,8.0,Spyware-180solutions-0b2be269a92c116e8457cd569c12351f5655978a3a90e33feda7f6f138d9d6ab-2.raw
38.438126,14.739974,10.824813,0.0,231.01855,1585.9678,40.390434,9065.135,235.36154,0.0,219.60098,3049.562,41.47498,644.0579,796.789,100.000046,624.4894,121.49097,191.13261,267.31287,50.874302,89.14554,50.874153,0.029707303,0.053371884,0.02970701,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,2.703115,7.427547,4.706,8.560812,0.06571007,0.00012895298,0.07796951,0.06562446,0.17267746,0.124513984,0.20828407,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,122.2814,86.67117,-0.0022875746,8.0,Trojan-Zeus-1e268628cb68557ce923d7a9011dec0d8a56d59c791da278a977d5e9e52e4a9d-2.raw
42.438126,16.739973,9.600007,0.0,215.54509,1681.9678,37.778915,9270.135,219.88808,0.0,245.60104,3100.562,45.47498,696.0579,755.789,108.000046,636.5106,127.49097,196.13261,278.31287,49.874306,92.14554,49.874153,0.027520614,0.052316815,0.027520323,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09903404,0.051978,0.13353324,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0,Spyware-180solutions-0a8d52ca100b6a18aa54fd1918970b62d7cdc326480d3254cddb830ddeaaa6f0-5.raw
45.561874,18.739973,9.69148,0.0,209.13992,1710.9678,36.718967,9386.135,213.48291,0.0,1095.3989,3110.562,47.47498,719.9421,793.789,112.000046,653.5106,133.49097,176.86739,280.31287,59.874302,104.14554,59.874153,0.03256941,0.057888318,0.032569114,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,-0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09489967,0.038978077,0.12733167,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,-0.0022875746,8.0,Spyware-Gator-1a4abcda62741c4e2efd22dcc55cd5206e0cc8832cf448550199e28db072e4b5-4.raw
41.438126,15.739974,9.301003,0.0,210.11928,1570.9678,37.18897,8841.135,219.284,0.0,1077.399,2974.562,43.47498,671.0579,710.789,105.000046,592.4894,117.49097,192.13261,258.31287,49.874306,90.14554,49.874153,0.029694166,0.055117525,0.029693874,1.3223245,656.5981,7.934862,0.706217,2.7060022,-0.0045715524,4.4274926,2.703115,8.427547,4.706,9.560812,0.060948167,0.00012895298,0.09542982,0.060862556,0.18378857,0.116577476,0.21622057,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,119.2814,86.67117,-0.0022875746,8.0,Trojan-Reconyc-7d7410ff778a90c81c717a55559c0f50-6.raw
40.561874,15.739974,9.933146,0.0,221.7288,1589.9678,38.35508,8911.135,226.07181,0.0,220.60104,2995.562,42.47498,655.0579,719.789,102.000046,615.5106,124.49097,193.13261,269.31287,46.874306,86.14554,46.874153,0.027332298,0.05172846,0.027332006,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,3.703115,8.427547,5.706,9.560812,0.08519059,0.00012895298,0.097450025,0.08510498,0.18782896,0.14183,0.22127108,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,122.2814,86.67117,-0.0022875746,8.0,Spyware-Transponder-0f996704391047a6c5884800b88b4911ef85e4bfc84458a36d41fd1bf873f0f5-5.raw
36.438126,15.739974,10.13112,0.0,194.3207,1400.9678,36.403053,7272.135,198.6637,0.0,164.60098,2127.562,37.47498,558.0579,630.789,92.000046,462.51062,104.49097,116.86738,218.31287,41.874302,78.14554,41.874153,0.027530713,0.05498479,0.027530422,0.32232407,-651.598,1.9348619,0.706217,5.706002,-0.0045715524,6.427493,5.7031155,10.427547,7.706,10.560812,0.13381638,0.00012895298,0.14607581,0.13373077,0.23856893,0.19151288,0.2498123,136.98082,385.44562,219.80453,26.017136,23.152489,114.15216,0.0,115.2814,87.67117,-0.0022875746,8.0,Spyware-TIBS-1981a8ad7e1e19ce11df0ba175d0e34fd8f1b1511b571dc00e362a078867d775-3.raw
38.438126,14.739974,10.055582,0.0,223.81342,1554.9678,38.455723,8784.135,228.15642,0.0,1060.399,2964.562,41.47498,645.0579,711.789,101.000046,607.5106,120.49097,191.13261,264.31287,45.874302,84.14554,45.874153,0.027433692,0.051831875,0.0274334,1.3223245,-650.59814,7.934862,0.706217,6.706002,-0.0045715524,7.427493,6.703115,11.427547,8.705999,12.560812,0.1464554,0.00012895298,0.15871485,0.1463698,0.24514122,0.20111853,0.27660704,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,121.2814,86.67117,-0.0022875746,8.0,Spyware-Transponder-0dcddfad933171346232bd3d5f1186d66126b0e0a0e15385856e9e15c2c02e15-6.raw
26.438126,8.739974,13.565554,0.0,278.8362,1179.0322,44.31897,7745.135,283.1792,0.0,962.399,2669.5623,29.47498,541.0579,657.789,72.000046,527.5106,108.49097,149.13261,223.31287,31.874304,58.14554,31.874153,0.023275485,0.046094052,0.023275193,0.32232407,-651.598,1.9348619,0.706217,-0.29399785,0.004571553,0.42749274,-0.296885,4.427547,1.7059996,4.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.15415893,0.07954044,0.17918354,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,119.7186,87.67117,0.0022875748,8.0,Spyware-TIBS-97a0246b1c3df21db4449c71eabd9e2e4c622adfc1c6d9a86e151c844c6f4c30-8.raw
45.438126,16.739973,9.897277,0.0,192.48424,1811.9678,39.24383,10052.135,228.28291,0.0,460.601,3217.562,47.47498,733.0579,854.789,113.000046,703.4894,136.49097,188.86739,300.31287,55.874302,100.14554,55.874153,0.028593512,0.052553512,0.02859322,59.322327,17812.402,355.93488,9.872884,0.2939978,-0.0045715524,1.4274927,-0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.028280064,-0.0058041126,0.114706434,0.04894463,0.14617226,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,123.2814,85.67117,-0.0022875746,8.0,Spyware-Transponder-01b09f3b2c9c26c45c21ecafdefca2db94886b32b8501400dbb3e4d4859ce420-3.raw
41.438126,15.739974,9.562908,0.0,213.50023,1607.9678,38.06992,8982.135,217.84323,0.0,239.60098,3027.562,44.47498,675.0579,728.789,107.000046,598.4894,120.49097,193.13261,267.31287,49.874306,91.14554,49.874153,0.028915096,0.054310348,0.028914804,1.3223245,656.5981,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,1.703115,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,121.2814,86.67117,-0.0022875746,8.0,Trojan-Reconyc-498e758e37146e298a7c0-6.raw
